171	airbrake	airbrake-ios	0	A Airbrake Notifier for iOS	https://github.com/airbrake/airbrake-ios	http://airbrake.io/pages/ios-notifier	207	53
172	doubleencore	DETweetComposeViewController	0	The iOS 4 compatible Tweet Sheet.	https://github.com/doubleencore/DETweetComposeViewController		324	64
173	jefflinwood	Drupal-Plugin-for-PhoneGap-for-iOS	0	Connect to Drupal Services with PhoneGap	https://github.com/jefflinwood/Drupal-Plugin-for-PhoneGap-for-iOS	http://www.jefflinwood.com/	37	7
174	dlinsin	DLStarRating	0	iOS star rating component 	https://github.com/dlinsin/DLStarRating	http://dlinsin.github.com/2011/01/10/five-star-rating.html	227	46
175	nfarina	calloutview	0	A lightweight callout view class for iOS mimicking UICalloutView.	https://github.com/nfarina/calloutview	http://nfarina.com/post/29883229869/callout-view	604	77
176	kstenerud	KSCrash	0	The Ultimate iOS Crash Reporter	https://github.com/kstenerud/KSCrash		340	35
177	miquelcamps	Freelance-Betabeers-iOS-app	0		https://github.com/miquelcamps/Freelance-Betabeers-iOS-app		11	8
178	chrismaddern	iOS-Split-A-B-Test-Library	0	An iOS Library to support A/B Testing remotely defined values in Apps and reporting back to a server. Includes native controls for A/B Testing UIButton text and background image. Includes generic ABTestCase for testing any NSString value.	https://github.com/chrismaddern/iOS-Split-A-B-Test-Library	http://www.chrismaddern.com/ab-split-testing-lean-experiments-on-mobile-ios-iphone/	37	5
179	neror	CA360	0	Core Animation iOS example code. Lots of it.	https://github.com/neror/CA360	http://neror.github.com/CA360	624	66
180	tonymillion	Reachability	0	ARC and GCD Compatible Reachability Class for iOS and MacOS. Drop in replacement for Apple Reachability	https://github.com/tonymillion/Reachability		1329	261
181	TheAKDev	iOS-Tree-Component	0	This is a tree control that works on iOS devices	https://github.com/TheAKDev/iOS-Tree-Component		21	4
182	ajerez	AJNotificationView	0	Notice component for iOS	https://github.com/ajerez/AJNotificationView		238	39
183	peterhajas	MobileNotifier	0	iOS Notifications. Done right.	https://github.com/peterhajas/MobileNotifier		314	32
184	innoying	iOS-sbutils	0	iOS utilities - replaces some broken Erica utilities and adds a bunch of new ones	https://github.com/innoying/iOS-sbutils		21	4
185	Shopify	superdb	0	The Super Debugger, a realtime wireless debugger for iOS	https://github.com/Shopify/superdb	http://shopify.github.com/superdb	745	55
186	izqui	SHSidebarController	0	Sidebar with folding effect for iOS	https://github.com/izqui/SHSidebarController		151	52
187	carlbrown	iOS-CoSpace-Fall2012	0	Homework Base for Fall 2012 iOS class at cospace.co	https://github.com/carlbrown/iOS-CoSpace-Fall2012		1	11
188	myell0w	MTStatusBarOverlay	0	A custom iOS status bar overlay seen in Apps like Reeder, Evernote and Google Mobile App	https://github.com/myell0w/MTStatusBarOverlay		1441	227
189	foursquare	FSNetworking	0	foursquare iOS networking library	https://github.com/foursquare/FSNetworking		267	33
190	Countly	countly-sdk-ios	0	Countly Mobile Analytics - iOS SDK	https://github.com/Countly/countly-sdk-ios	http://count.ly	244	56
191	vokalinteractive	NetworkUtility-iOS	0		https://github.com/vokalinteractive/NetworkUtility-iOS		3	6
192	defagos	CoconutKit	0	CoconutKit is a library of high-quality iOS components	https://github.com/defagos/CoconutKit		675	52
193	phoboslab	Ejecta	0	A Fast, Open Source JavaScript, Canvas & Audio Implementation for iOS	https://github.com/phoboslab/Ejecta		855	97
194	uqtimes	iOS-SampleCodes	0	iOSで動作するサンプルコード集です。	https://github.com/uqtimes/iOS-SampleCodes		7	6
195	brunow	NoteItIOS	0	Ios markdown notebook	https://github.com/brunow/NoteItIOS	https://twitter.com/brunowernimont	194	40
196	dominikhofmann	PRTween	0	Lightweight tween library for iOS	https://github.com/dominikhofmann/PRTween		257	32
197	dhennessy	PAPasscode	0	Passcode view controller for iOS	https://github.com/dhennessy/PAPasscode		232	35
198	dimzzy	BaseAppKit	0	Base classes for iOS apps	https://github.com/dimzzy/BaseAppKit	http://baseappkit.com	195	39
199	Pablo-Merino	About-me-info-for-iOS	0	This is an premade version of about me iOS RootViewController. Easy to use, just replace images and done.	https://github.com/Pablo-Merino/About-me-info-for-iOS		21	6
200	ebutterfly	EBPurchase	0	Simple In-App Purchase for iOS	https://github.com/ebutterfly/EBPurchase		212	37
201	marcuswestin	WebViewJavascriptBridge	0	A standalone iOS class for sending messages to and from javascript in a UIWebView	https://github.com/marcuswestin/WebViewJavascriptBridge	https://twitter.com/marcuswestin	659	117
202	thermogl	TITokenField	0	An iOS version of the NSTokenField (See To: field in Mail and Messages).	https://github.com/thermogl/TITokenField	http://thermoglobalnuclearwar.com/opensource/	350	79
203	gresrun	GHSidebarNav	0	A clone of the new Facebook iOS UI paradigm	https://github.com/gresrun/GHSidebarNav		376	77
204	BigZaphod	Chameleon	0	Chameleon is a port of Apple's UIKit for iOS (and some minimal related frameworks) to Mac OS X.	https://github.com/BigZaphod/Chameleon	http://chameleonproject.org/	1724	178
205	jasonmorrissey	JMTabView	0	Stylish and animated tab view for iOS rendered entirely using core graphics.	https://github.com/jasonmorrissey/JMTabView		756	104
206	Kjuly	iPokeMon	0	PokéMon like game on iOS with Location Based Service.	https://github.com/Kjuly/iPokeMon	http://dev.kjuly.com/iPokeMon	260	94
207	dexterous	iOS-Acceptance-Testing	0	iOS automation scripts put together to demo UIAutomation and iCuke	https://github.com/dexterous/iOS-Acceptance-Testing		18	4
208	carsonmcdonald	WebP-iOS-example	0	Script to build libwebp for iOS + example of use	https://github.com/carsonmcdonald/WebP-iOS-example	https://github.com/carsonmcdonald/WebP-iOS-example	27	4
209	baztokyo	foursquare-ios-api	0	Foursquare API v2 for iOS	https://github.com/baztokyo/foursquare-ios-api		191	38
210	TheRealKerni	HockeyKit	0	A software update kit for iOS and Android. Provided as is. For more functionality and maintained work, check out @hockeyapp	https://github.com/TheRealKerni/HockeyKit	http://hockeykit.net/	1308	202
211	alexbw	novocaine	0	Painless high-performance audio on iOS and Mac OS X	https://github.com/alexbw/novocaine	http://alexbw.github.com/novocaine/	916	85
212	square	PonyDebugger	0	Remote network and data debugging for your native iOS app using Chrome Developer Tools	https://github.com/square/PonyDebugger		1686	152
213	jaykz52	CKCalendar	0	A sleek, easily customized calendar control for iOS.	https://github.com/jaykz52/CKCalendar	www.cozykozy.com	341	74
214	PinkelStar	pinkelstar-iOS	0	The PinkelStar iOS Framework and UI	https://github.com/PinkelStar/pinkelstar-iOS	www.pinkelstar.com	17	4
215	werner77	WEPopover	0	Generic popover implementation for iOS with same API as the UIPopoverController for the iPad, but configurable with custom background and available for iPhone as well.	https://github.com/werner77/WEPopover	www.werner-it.com	854	252
216	apache	cordova-ios	0	Mirror of Apache Cordova iOS	https://github.com/apache/cordova-ios		82	66
217	colinhumber	SickBeard-iOS	0		https://github.com/colinhumber/SickBeard-iOS		17	4
218	geerlingguy	Catholic-Diocese-App-iOS	0	Catholic Diocese App for iOS	https://github.com/geerlingguy/Catholic-Diocese-App-iOS	http://catholicdioceseapp.org/	12	6
219	ShareSDKPlatform	ShareSDK-for-iOS	0		https://github.com/ShareSDKPlatform/ShareSDK-for-iOS	http://www.sharesdk.cn	12	6
220	buddycloud	buddycloud-iOS-client	0	buddycloud iPhone client	https://github.com/buddycloud/buddycloud-iOS-client	http://buddycloud.com	17	4
221	michaeltyson	TPKeyboardAvoiding	0	A drop-in universal solution for moving text fields out of the way of the keyboard in iOS	https://github.com/michaeltyson/TPKeyboardAvoiding	http://atastypixel.com/blog/a-drop-in-universal-solution-for-moving-text-fields-out-of-the-way-of-the-keyboard/	624	101
222	stefanoa	SASlideMenu	0	Library to create iOS sliding menu compatible with storyboards	https://github.com/stefanoa/SASlideMenu		315	69
223	WhiteHouse	wh-app-ios	0		https://github.com/WhiteHouse/wh-app-ios		404	142
224	samvermette	SVHTTPRequest	0	Simple REST client for iOS and Mac.	https://github.com/samvermette/SVHTTPRequest	http://samvermette.com/310	264	42
225	devindoty	DDMenuController	0	Menu controller similar to the one found in Facebook and Path 2.0 on iOS	https://github.com/devindoty/DDMenuController		498	111
226	mystcolor	JTRevealSidebarDemo	0	A carefully implemented iOS objective-c library to mimic the sidebar layout of the new Facebook app and Path 2.0 app. (archive)	https://github.com/mystcolor/JTRevealSidebarDemo	http://twitter.com/mystcolor	1006	196
227	mronge	MailCore	0	MailCore is a Mac/iOS framework for working with the e-mail protocols IMAP and SMTP	https://github.com/mronge/MailCore	http://www.libmailcore.com	468	117
228	dingbat	nsrails	0	iOS/Mac OS framework for Rails	https://github.com/dingbat/nsrails	http://nsrails.com	417	32
229	chrismiles	CMPopTipView	0	"Custom UIView for iOS that pops up an animated ""bubble"" pointing at a button or other view. Useful for popup tips."	https://github.com/chrismiles/CMPopTipView	https://github.com/chrismiles/CMPopTipView	1116	177
230	xyfeng	XYPieChart	0	A simple and animated Pie Chart for your iOS app.	https://github.com/xyfeng/XYPieChart		356	61
231	vfr	Viewer	0	PDF Viewer App for iOS	https://github.com/vfr/Viewer	http://www.vfr.org/	131	40
232	pkluz	PKRevealController	0	PKRevealController (ex. ZUUIRevealController) is a delightful view controller container for iOS, enabling you to present multiple controllers on top of one another.	https://github.com/pkluz/PKRevealController		1004	187
233	aws	aws-sdk-ios	0	Official mirror of the AWS SDK for iOS. For more information on the AWS SDK for iOS, see our web site:	https://github.com/aws/aws-sdk-ios	http://aws.amazon.com/sdkforios	323	81
234	soffes	sskeychain	0	Simple Objective-C wrapper for the keychain that works on Mac and iOS	https://github.com/soffes/sskeychain		561	89
235	keirp	Glass-Segmented-Buttons-for-iOS-5.1-	0	An iOS control for adding Tweetbot-like iOS segmented buttons to your projects.	https://github.com/keirp/Glass-Segmented-Buttons-for-iOS-5.1-		43	5
236	nacho4d	ClockView	0	ClockView for iOS	https://github.com/nacho4d/ClockView		92	23
237	nto	AirView	0	AirPlay viewer for iOS devices	https://github.com/nto/AirView	http://itunes.apple.com/us/app/airview/id412370918	252	25
238	rnapier	RNCryptor	0	CCCryptor (AES encryption) wrappers for iOS and Mac	https://github.com/rnapier/RNCryptor	http://robnapier.net/blog/aes-commoncrypto-564	314	62
239	provideal	MMGridView	0	A simple grid view / dashboard component for iOS	https://github.com/provideal/MMGridView		305	62
240	rs	SDSegmentedControl	0	A drop-in remplacement for UISegmentedControl that mimic iOS 6 AppStore tab controls	https://github.com/rs/SDSegmentedControl		584	81
241	Buza	CVOCV--iOS-	0	An OpenCV-based video experimentation environment for iOS 4.x.	https://github.com/Buza/CVOCV--iOS-		29	3
242	DjKira	iOS-6-Headers	0	iOS 6 Headers for Cydia Developers	https://github.com/DjKira/iOS-6-Headers		10	5
243	stefanhp	WindMobile-iOS	0	iOS client for WindMobile	https://github.com/stefanhp/WindMobile-iOS		1	5
244	leoru	freelansim-iOS	0	iOS mobile application for freelansim.ru	https://github.com/leoru/freelansim-iOS		4	5
245	mschoch	iOS-Couchbase-Templates	0	Pre-built iOS Couchbase + Xcode Project Templates + Demo Applications	https://github.com/mschoch/iOS-Couchbase-Templates		7	5
246	stefanhp	WindMobile-iOS	0	iOS client for WindMobile	https://github.com/stefanhp/WindMobile-iOS		1	5
247	leoru	freelansim-iOS	0	iOS mobile application for freelansim.ru	https://github.com/leoru/freelansim-iOS		4	5
248	cubewang	NewsReader	0	iOS News Reader compatible with iPhone and iPad	https://github.com/cubewang/NewsReader		143	108
249	Haoest	SudokuResolv	0	Sudoku solver with OCR capability on iOS	https://github.com/Haoest/SudokuResolv	http://itunes.apple.com/us/app/sudoku-resolv/id446583583?ls=1&mt=8	262	36
250	eklipse2k8	FilterKit	0	iOS Framework for easily adding Camera with Filters	https://github.com/eklipse2k8/FilterKit		381	50
251	toursprung	TSMessages	0	Easy to use and customizable messages/notifications for iOS à la Tweetbot	https://github.com/toursprung/TSMessages		855	61
252	markofjohnson	HJCache	0	iOS asynchronous download, sharing, and caching library for images and more	https://github.com/markofjohnson/HJCache		503	84
253	scottjacksonx	SJNotificationViewController	0	Lightweight notifications in iOS apps	https://github.com/scottjacksonx/SJNotificationViewController		169	29
254	schwa	CoreTextToy	0	iOS CoreText test app	https://github.com/schwa/CoreTextToy		205	25
255	Constantine-Fry	Foursquare-API-v2	0	Foursquare API v2 For iOS and MacOS	https://github.com/Constantine-Fry/Foursquare-API-v2	constantine-fry.github.com	191	42
256	couchbaselabs	CouchCocoa	0	Objective-C API for CouchDB on iOS and Mac OS	https://github.com/couchbaselabs/CouchCocoa	http://couchbaselabs.github.com/CouchCocoa/docs/	209	72
257	hackedkeyboard	zawgyi-keyboard-iOS-5	0	replace czech keyboard with zawgyi keyboard	https://github.com/hackedkeyboard/zawgyi-keyboard-iOS-5		10	6
258	honcheng	RTLabel	0	simple rich text display for iOS using html-like markups	https://github.com/honcheng/RTLabel	http://honcheng.com	371	97
259	alekseyn	EasyTableView	0	Horizontal and vertical scrolling table views for iOS	https://github.com/alekseyn/EasyTableView		269	57
260	gcamp	GCDiscreetNotificationView	0	A discreet, non-modal, notification view for iOS.	https://github.com/gcamp/GCDiscreetNotificationView	gcamp.ca	296	52
261	tkzic	audiograph	0	iOS audio processing graph demonstration	https://github.com/tkzic/audiograph	audiograph@zerokidz.com	159	43
262	hack4reno	iOS-Examples	0	Sample code for iOS 5.0+ in Xcode 4.2	https://github.com/hack4reno/iOS-Examples		13	4
263	meiwin	BTBreadcrumbView	0	iOS breadcrumb UI control	https://github.com/meiwin/BTBreadcrumbView		211	22
264	brutella	chatheads	0	An implementation of Facebook's ChatHeads on iOS.	https://github.com/brutella/chatheads		237	21
265	uservoice	uservoice-iphone-sdk	0	UserVoice for iOS SDK for iPhone and iPad apps	https://github.com/uservoice/uservoice-iphone-sdk	http://www.uservoice.com/ios	172	74
266	itruf	crackify	0	Protection for iOS apps from cracking	https://github.com/itruf/crackify		339	26
267	hollance	MHTabBarController	0	A custom tab bar controller for iOS 5	https://github.com/hollance/MHTabBarController	http://www.hollance.com/2011/11/mhtabbarcontroller-a-custom-tab-bar-for-ios-5-using-the-new-container-apis/	334	44
268	esilverberg	ios-image-filters	0	photoshop-style filter interface for UIImage class on iOS to make instagram-style images	https://github.com/esilverberg/ios-image-filters		780	137
269	libpd	pd-for-ios	0	Pure Data for iOS	https://github.com/libpd/pd-for-ios	http://noisepages.com/groups/pd-everywhere/	120	29
270	kirbylover4000	IRCCloud-for-iOS	0	Unofficial IRCCloud app for iOS	https://github.com/kirbylover4000/IRCCloud-for-iOS		12	4
271	yoshiokatsuneo	camlingual_iphone	0	CamLingual for iPhone(iOS)	https://github.com/yoshiokatsuneo/camlingual_iphone	http://www.camlingual.com/	100	33
272	groue	GRMustache	0	Flexible and production-ready Mustache templates for MacOS Cocoa and iOS	https://github.com/groue/GRMustache	http://mustache.github.com/	455	63
273	tomsoft1	StackBluriOS	0	Stack Blur implementation for iOS	https://github.com/tomsoft1/StackBluriOS		156	24
274	veader	V8HorizontalPickerView	0	Horizontal UIPickerView Control for iOS	https://github.com/veader/V8HorizontalPickerView		147	24
275	davestitz	XMLRPC-Starter-Kit-for-iOS-Wordpress	0	A simple project to help you learn the basics of XMLRPC calls for iOS (iPhone and iPad) into a Wordpress install	https://github.com/davestitz/XMLRPC-Starter-Kit-for-iOS-Wordpress		12	6
276	yinkou	OCMapView	0	Simple and easy to use clustering mapView for iOS	https://github.com/yinkou/OCMapView	http://www.unet.univie.ac.at/~a0846794/OCMapView/	264	42
277	chiahsien	UICollectionViewWaterfallLayout	0	The waterfall (i.e., Pinterest-like) layout for UICollectionView introduced in iOS 6.	https://github.com/chiahsien/UICollectionViewWaterfallLayout		481	57
278	danielamitay	iHasApp	0	The iHasApp iOS Framework allows you to detect installed apps on a user's device.	https://github.com/danielamitay/iHasApp		432	61
279	mobfarm	FastPdfKit	0	A Static Library to be embedded on iOS applications to display pdf documents derived from Fast PDF	https://github.com/mobfarm/FastPdfKit	http://fastpdfkit.com	571	145
280	twotoasters	TTSwitch	0	Fully customizable switch for iOS using images	https://github.com/twotoasters/TTSwitch		278	41
281	mkftr	DoorwayTransition	0	Doorway Transition in CoreAnimation (iOS)	https://github.com/mkftr/DoorwayTransition		187	20
282	dealforest	iOS-FakeWeb	0	Simple HTTP request mocking/interception for testing module.	https://github.com/dealforest/iOS-FakeWeb		20	3
283	gloubibou	HHPanningTableViewCell	0	Swipe to reveal implementation for iOS	https://github.com/gloubibou/HHPanningTableViewCell		145	23
284	guicocoa	pinview	0	PIN Code Entry Screen for iOS	https://github.com/guicocoa/pinview		189	30
285	ccp0101	iTransmission	0	A native BitTorrent client for iOS	https://github.com/ccp0101/iTransmission	http://code.google.com/p/itransmission/	70	39
286	workhabitinc	drupal-ios-sdk	0	The Drupal iOS iPhone & iPad Software Development Kit provides a full suite of iOS features to natively connect iOS applications to Drupal. Built by Kyle Browning at http://workhabit.com Formerly KBDrupalConnect	https://github.com/workhabitinc/drupal-ios-sdk		308	63
287	JimLiu	WeiboSDK	0	新浪微博SDK之iOS版本	https://github.com/JimLiu/WeiboSDK		258	91
288	hellozimi	HCYoutubeParser	0	Fetches YouTube mp4 URLS for iOS	https://github.com/hellozimi/HCYoutubeParser		177	31
289	robbiehanson	KissXML	0	A replacement for Cocoa's NSXML cluster of classes. Based on libxml. Works on iOS.	https://github.com/robbiehanson/KissXML		286	81
290	samvermette	SVPulsingAnnotationView	0	A customizable MKUserLocationView replica for your iOS app.	https://github.com/samvermette/SVPulsingAnnotationView	http://samvermette.com/317	534	27
291	kolyvan	kxmovie	0	movie player for iOS using ffmpeg	https://github.com/kolyvan/kxmovie		93	50
292	wess	Survey	0	iOS Form building made simple	https://github.com/wess/Survey		288	23
293	socialize	socialize-sdk-ios	0	Socialize SDK for iOS devices	https://github.com/socialize/socialize-sdk-ios	http://getsocialize.com/	150	22
294	soffes	ssmessagesviewcontroller	0	iOS Messages.app style table view controller	https://github.com/soffes/ssmessagesviewcontroller		211	47
295	TimCinel	ActionSheetPicker	0	Quickly reproduce the dropdown UIPickerView / ActionSheet functionality from Safari on iPhone/ iOS / CocoaTouch.	https://github.com/TimCinel/ActionSheetPicker		454	148
296	nfarina	xmldocument	0	A lightweight XML Document class for iOS.	https://github.com/nfarina/xmldocument	http://nfarina.com/post/2843708636/a-lightweight-xml-parser-for-ios	223	26
297	reednj	TDSemiModal	0	Semi-modal view & DatePicker for IOS	https://github.com/reednj/TDSemiModal	http://reednj.tumblr.com/post/1346445326/	164	32
298	Ciechan	BCGenieEffect	0	An OSX style genie effect inside your iOS app.	https://github.com/Ciechan/BCGenieEffect		463	55
299	ultragtx	GSBookShelf	0	An iBooks-styled book shelf for iOS (Animation of drag & drop, insert, remove...)	https://github.com/ultragtx/GSBookShelf		338	68
300	flafeer	Reston-iOS-Study-Group	0	A shared repository for the Reston, VA iOS Study Group	https://github.com/flafeer/Reston-iOS-Study-Group		6	5
301	matthewpalmer	Responsive-iOS-Grid-System	0	A grid system for iOS views. Uses percentages (well, fractions) so you can design for all screens in one go.	https://github.com/matthewpalmer/Responsive-iOS-Grid-System		41	0
302	robterrell	TVOutManager	0	Mirror the display of an iOS device on an external screen	https://github.com/robterrell/TVOutManager	http://www.touchcentric.com/blog/archives/123	295	37
303	vokalinteractive	CoreDataManager-iOS	0		https://github.com/vokalinteractive/CoreDataManager-iOS		3	5
304	photo	mobile-ios	0	Trovebox mobile application for iOS	https://github.com/photo/mobile-ios	https://trovebox.com	101	28
305	roupam	Objective-C-NuREPL-for-iOS	0	Give instructions directly to a running iOS app in the simulator, through a clojure repl using Nu Lisp instructions. You can play with whatever objects that are accessible.  Wanted something like RubyMotion REPL. So hacked this up! 	https://github.com/roupam/Objective-C-NuREPL-for-iOS		75	2
306	KurtCode	PDFKitten	0	A framework for extracting data from PDFs in iOS	https://github.com/KurtCode/PDFKitten		191	46
307	jdruid	Google-Places-for-iOS-5	0	Google Places API for the iOS 5.0 SDK	https://github.com/jdruid/Google-Places-for-iOS-5		22	4
308	ZaBlanc	RaptureXML	0	A simple, sensible, block-based XML API for iOS and Mac development.	https://github.com/ZaBlanc/RaptureXML	http://raptureinvenice.com	427	53
309	alikaragoz	MCSwipeTableViewCell	0	MCSwipeTableViewCell implements the gestural table view cell style seen in the very well-executed Mailbox iOS app.	https://github.com/alikaragoz/MCSwipeTableViewCell		812	94
310	bhsdrew	Miso-iOS-Wrapper	0	iOS Wrapper for the Miso API using OAuth and JSON	https://github.com/bhsdrew/Miso-iOS-Wrapper	http://rnew.de	6	4
311	crino	instagram-ios-sdk	0	Instagram SDK for iOS	https://github.com/crino/instagram-ios-sdk	http://www.followgram.me	84	31
312	jonmumm	RouletteTok-iOS	0	Chat roulette for iOS	https://github.com/jonmumm/RouletteTok-iOS	http://roulettetok.com	5	4
313	meredian	TTSOverview-iOS	0	A simple application for comparing iOS-compatible Text-To-Speech solutions. Build for iPhone 4.3	https://github.com/meredian/TTSOverview-iOS		10	4
314	ParkourVisions	Parkour_Vision-iOS	0	Parkour Visions iOS app: training spots map	https://github.com/ParkourVisions/Parkour_Vision-iOS	http://www.flickr.com/groups/parkourspots	6	4
315	haiwen	seafile-iOS	0	iOS client for seafile	https://github.com/haiwen/seafile-iOS		10	4
316	jessegrosjean	DropboxSync	0	Dropbox to iOS sync	https://github.com/jessegrosjean/DropboxSync		265	15
317	amplitude	Amplitude-iOS	0		https://github.com/amplitude/Amplitude-iOS		4	4
318	jharwig	SignatureDemo	0	iOS Signature Capture Demo	https://github.com/jharwig/SignatureDemo		188	18
319	zootreeves	iOS-WebSockets	0	WebSocket implementation using a Simple Wrapper around UIWebview. iOS 4.2+	https://github.com/zootreeves/iOS-WebSockets	http://www.benreeves.co.uk	24	2
320	kentnguyen	KNMultiItemSelector	0	A multiple item selector control for iOS	https://github.com/kentnguyen/KNMultiItemSelector		175	28
321	jaydee3	JDFlipNumberView	0	[iOS] Representing analog flip numbers like airport/trainstation displays	https://github.com/jaydee3/JDFlipNumberView		313	63
322	richy486	InvaderR	0	Simple space invaders for iOS on github	https://github.com/richy486/InvaderR	http://bit.ly/fExnHx	232	22
323	urbanairship	ios-library	0	Urban Airship iOS Products (In-App Purchase, Push, Rich Push, Subscriptions)	https://github.com/urbanairship/ios-library	http://urbanairship.com	271	71
324	mtabini	AFKPageFlipper	0	A simple 3-D page flip transition for iOS devices	https://github.com/mtabini/AFKPageFlipper		292	62
325	gabriel	CaptureRecord	0	User + Screen Recording iOS SDK	https://github.com/gabriel/CaptureRecord	http://www.capturerecord.com/	217	23
326	mobfox	mAdserve-iOS-SDK	0	iOS SDK for mAdserve mobile adserver	https://github.com/mobfox/mAdserve-iOS-SDK	www.madserve.org	13	4
327	alanzeino	iOS-CSE-Class-2	0	The repository for class 2.	https://github.com/alanzeino/iOS-CSE-Class-2		13	4
328	ginatrapani	todo.txt-touch-ios	0	An iOS app for managing your todo.txt file stored in Dropbox.	https://github.com/ginatrapani/todo.txt-touch-ios	http://todotxt.com	245	73
329	scalessec	Toast	0	An Objective-C category that adds Android-style toast notifications to iOS.	https://github.com/scalessec/Toast		259	69
330	scalessec	Toast	0	An Objective-C category that adds Android-style toast notifications to iOS.	https://github.com/scalessec/Toast		259	69
331	k06a	ABCalendarPicker	0	Fully configurable iOS calendar UI component with multiple layouts and smooth animations.	https://github.com/k06a/ABCalendarPicker		496	43
332	frankus	MeterView	0	Dashboard-style gauges for iOS	https://github.com/frankus/MeterView		121	20
333	aporat	KKPasscodeLock	0	KKPasscodeLock is an iOS toolkit for adding a passcode view controller and passcode settings in ios apps.  	https://github.com/aporat/KKPasscodeLock	http://www.kosherpenguin.com	212	47
334	jparishy	iOS-Google-Music-Player	0	Google Music client for iPhone, and eventually iPad	https://github.com/jparishy/iOS-Google-Music-Player	http://juliusparishy.com/puffplus/	24	3
335	raweng	StackScrollView	0	Stack Scroll View Panel like Twitter Ipad app for iOS developers [iPad]	https://github.com/raweng/StackScrollView	http://www.raweng.com	313	157
336	71squared	TBXML	0	Super-fast, lightweight, easy to use XML parser for the Mac & iOS	https://github.com/71squared/TBXML	http://www.71squared.com	273	63
337	brandonhamilton	inputtoolbar	0	Expandable text input toolbar for iOS applications	https://github.com/brandonhamilton/inputtoolbar		225	35
338	SVGKit	SVGKit	0	Display and interact with SVG Images on iOS / OS X, using native rendering (CoreAnimation)	https://github.com/SVGKit/SVGKit	(currently only supported for iOS - OS X code needs updating)	574	94
339	nothingmagical	cheddarkit	0	Objective-C framework that powers Cheddar for iOS and Cheddar for Mac	https://github.com/nothingmagical/cheddarkit		192	83
340	Constantine-Fry	Foursquare-iOS-API	0	A simple Objective-C wrapper for Foursquare API. Extracted from foursquareX  Note that this API is deprecated. It will not be receiving rate limit increases or new features and will be fully unsupported by mid-2011. you should use new version https://github.com/Constantine-Fry/Foursquare-API-v2	https://github.com/Constantine-Fry/Foursquare-iOS-API	appledeveloper.me	21	2
341	enormego	cocoa-helpers	0	A collection of helpers (categories) we've written for iOS and OS X, full with convenience methods to make them easier and more useful. [tags:cocoa,objective-c,ios,mac]	https://github.com/enormego/cocoa-helpers	http://developers.enormego.com	703	64
342	futuresimple	FSVerticalTabBarController	0	Vertical tab bar controller for iOS mimicking UITabBarController look and behavior	https://github.com/futuresimple/FSVerticalTabBarController		326	54
343	ldiqual	tesseract-ios	0	Tesseract OCR for iOS	https://github.com/ldiqual/tesseract-ios		110	21
344	gaosboy	iOSSF	0	SegmentFault官方App	https://github.com/gaosboy/iOSSF		202	80
345	gpambrozio	GusUtils	0	Utility classes and categories for iOS	https://github.com/gpambrozio/GusUtils		129	19
346	sonsongithub	PopupView	0	PopupView for iOS, like UICalloutView. BSD License.	https://github.com/sonsongithub/PopupView	http://www.youtube.com/watch?v=K8ZqC4YaLA4	191	37
347	chrismaddern	Follow-Me-On-Twitter-iOS-Button	0	A basic 'Follow Me' Twitter Button for iOS which will use any installed Twitter App to show the user's profile.	https://github.com/chrismaddern/Follow-Me-On-Twitter-iOS-Button	http://www.chrismaddern.com	18	4
348	sonnyparlin	PullToRefresh	0	PullToRefresh for iOS 5 (and up) and ARC	https://github.com/sonnyparlin/PullToRefresh	http://sonnyparlin.com/2011/12/pulltorefresh-ios-5-and-arc-tutorial	92	36
349	keenlabs	KeenClient-iOS	0	Official iOS client for the Keen IO API. Build analytics features directly into your iOS apps.	https://github.com/keenlabs/KeenClient-iOS	https://keen.io/docs	20	0
350	justin	wolfpack	0	Wolfpack is an image processing library for iOS.	https://github.com/justin/wolfpack		348	16
351	questbeat	QBPopupMenu	0	A popup menu for iOS without using image files.	https://github.com/questbeat/QBPopupMenu		299	27
352	jasongregori	iOS-Optimized-PNG-Viewer	0	Lets you view PNGs that have been optimized for the iOS	https://github.com/jasongregori/iOS-Optimized-PNG-Viewer		30	1
353	RossAnderson	EarthView	0	3D Visualization of Earth using Map Tiles for iOS	https://github.com/RossAnderson/EarthView		196	35
354	anton-nikan	iOS-Path-Kit	0	Path Kit for building, traversing and drawing paths for iOS	https://github.com/anton-nikan/iOS-Path-Kit		15	3
355	50pixels	FPPopover	0	FPPopover provides an alternative to the native iOS UIPopoverController, adding support for iPhone and additional opportunities to customize the look and feel of the popovers.	https://github.com/50pixels/FPPopover	http://www.gingerbeard.me	423	103
356	TheAmazingAudioEngine	TheAmazingAudioEngine	0	Core Audio, Cordially: A sophisticated framework for iOS audio applications, built so you don't have to.	https://github.com/TheAmazingAudioEngine/TheAmazingAudioEngine		659	74
357	gmoledina	GMGridView	0	A performant Grid-View for iOS (iPhone/iPad) that allows sorting of views with gestures (the user can move the items with his finger to sort them) and pinching/rotating/panning gestures allow the user to play with the view and toggle from the cellview to a fullsize display.	https://github.com/gmoledina/GMGridView		1660	401
358	pppoe	LightMenuBar	0	Light-weight Menu Bar for iOS App	https://github.com/pppoe/LightMenuBar		168	36
359	doPanic	PanicAR	0	Augmented Reality Framework for iOS	https://github.com/doPanic/PanicAR	http://www.dopanic.com/ar	107	19
